user_id,group,order,block,accuracy_abs,accuracy_rela,resptime_abs,resptime_rela,feedback_percent
59,random,0,3,1.0,0.0555555555555556,5.66839807173785,0.0705236082790499,0.5294117647058824
59,random,0,4,1.0,0.0555555555555556,5.677923993060463,0.0723226568880936,0.5789473684210527
60,rl,0,0,0.9333333333333332,0.0,6.119448439280192,0.0,0.6666666666666666
60,rl,0,1,1.0,0.0714285714285714,5.835169732570648,-0.0464549557905879,0.5
60,rl,0,2,0.875,-0.0625,5.274890184402466,-0.138012153098077,0.5625
60,rl,0,3,1.0,0.0714285714285714,5.811187041433234,-0.050374049378087,0.4210526315789473
60,rl,0,4,0.9411764705882352,0.0084033613445377,5.809146628660314,-0.0507074802081962,0.5294117647058824
61,random,1,0,0.8,0.0,4.093388938903809,0.0,0.55
61,random,1,1,1.0,0.2499999999999999,4.413384876753154,0.0781738414368801,0.4736842105263157
61,random,1,2,0.8888888888888888,0.111111111111111,3.996162931124369,-0.0237519593741503,0.5
61,random,1,3,0.8,0.0,3.7197408199310313,-0.0912808737575862,0.55
